name transform change_limit value lower_bound upper_bound group scale offset dercom
por_m00297 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00298 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00299 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00300 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00301 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00302 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00303 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00304 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00305 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00306 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00307 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00308 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00309 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00310 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00311 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00312 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00313 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00314 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00315 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00316 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00317 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00318 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00319 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00320 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00321 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00322 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00323 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00324 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00325 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00326 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00327 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00328 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00329 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00330 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00331 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00332 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
