name transform change_limit value lower_bound upper_bound group scale offset dercom
per_f00309 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00310 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00311 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00312 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00313 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00314 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00315 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00316 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00317 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00318 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00319 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00320 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00321 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00322 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00323 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00324 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00325 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00326 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00327 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00328 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00329 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00330 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00331 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00332 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00333 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00334 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00335 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00336 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00337 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00338 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00339 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00340 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00341 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00342 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00343 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00344 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00345 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00346 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00347 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00348 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00349 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00350 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00351 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00352 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00353 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00354 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00355 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00356 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00357 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00358 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00359 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00360 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00361 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00362 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00363 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00364 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00365 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00366 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00367 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00368 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00369 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00370 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00371 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00372 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00373 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00374 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00375 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00376 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00377 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00378 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00379 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00380 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00381 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00382 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00383 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00384 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00385 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00386 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00387 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00388 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00389 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00390 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00391 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00392 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00393 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00394 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00395 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00396 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00397 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00398 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00399 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00400 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00401 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00402 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00403 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00404 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00405 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00406 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00407 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00408 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00409 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00410 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00411 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00412 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00413 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00414 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00415 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00416 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00417 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00418 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00419 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00420 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00421 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00422 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00423 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00424 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00425 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00426 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00427 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00428 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00429 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00430 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00431 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00432 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00433 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00434 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00435 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00436 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00437 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00438 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00439 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00440 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00441 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00442 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00443 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00444 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00445 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00446 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00447 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00448 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00449 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00450 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00451 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00452 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00453 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00454 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00455 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00456 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00457 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00458 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00459 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00460 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00461 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00462 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00463 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00464 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00465 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00466 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00467 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00468 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00469 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00470 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00471 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00472 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00473 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00474 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00475 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00476 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00477 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00478 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00479 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00480 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00481 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00482 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00483 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00484 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00485 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00486 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00487 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00488 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00489 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00490 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00491 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00492 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00493 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00494 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00495 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00496 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00497 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00498 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00499 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00500 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00501 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00502 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00503 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00504 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00505 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00506 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00507 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00508 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00509 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00510 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00511 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00512 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00513 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00514 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00515 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00516 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00517 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00518 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00519 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00520 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00521 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00522 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00523 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00524 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00525 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00526 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00527 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00528 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00529 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00530 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00531 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00532 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00533 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00534 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00535 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00536 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00537 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00538 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00539 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00540 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00541 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00542 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00543 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00544 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00545 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00546 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00547 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00548 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00549 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00550 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00551 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00552 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00553 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00554 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00555 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00556 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00557 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00558 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00559 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00560 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00561 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00562 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00563 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00564 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00565 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00566 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00567 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00568 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00569 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00570 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00571 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00572 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00573 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00574 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00575 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00576 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00577 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00578 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00579 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00580 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00581 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00582 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00583 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00584 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00585 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00586 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00587 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00588 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00589 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00590 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00591 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00592 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00593 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00594 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00595 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00596 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00597 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00598 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00599 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00600 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00601 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00602 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00603 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00604 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00605 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00606 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00607 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00608 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00609 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00610 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00611 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00612 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00613 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00614 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00615 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00616 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00617 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
per_f00618 log factor 6.34e-05 1.0e-05 1.0e-03 per_f 1.0 0.0 1
