name transform change_limit value lower_bound upper_bound group scale offset dercom
per_m00197 log factor 5.18e-09 5.0e-10 1.0e-6 per_m 1.0 0.0 1
per_m00198 log factor 5.18e-09 5.0e-10 1.0e-6 per_m 1.0 0.0 1
per_m00199 log factor 5.18e-09 5.0e-10 1.0e-6 per_m 1.0 0.0 1
per_m00200 log factor 5.18e-09 5.0e-10 1.0e-6 per_m 1.0 0.0 1
per_m00201 log factor 5.18e-09 5.0e-10 1.0e-6 per_m 1.0 0.0 1
per_m00202 log factor 5.18e-09 5.0e-10 1.0e-6 per_m 1.0 0.0 1
per_m00203 log factor 5.18e-09 5.0e-10 1.0e-6 per_m 1.0 0.0 1
per_m00204 log factor 5.18e-09 5.0e-10 1.0e-6 per_m 1.0 0.0 1
per_m00205 log factor 5.18e-09 5.0e-10 1.0e-6 per_m 1.0 0.0 1
per_m00206 log factor 5.18e-09 5.0e-10 1.0e-6 per_m 1.0 0.0 1
per_m00207 log factor 5.18e-09 5.0e-10 1.0e-6 per_m 1.0 0.0 1
per_m00208 log factor 5.18e-09 5.0e-10 1.0e-6 per_m 1.0 0.0 1
per_m00209 log factor 5.18e-09 5.0e-10 1.0e-6 per_m 1.0 0.0 1
per_m00210 log factor 5.18e-09 5.0e-10 1.0e-6 per_m 1.0 0.0 1
per_m00211 log factor 5.18e-09 5.0e-10 1.0e-6 per_m 1.0 0.0 1
per_m00212 log factor 5.18e-09 5.0e-10 1.0e-6 per_m 1.0 0.0 1
per_m00213 log factor 5.18e-09 5.0e-10 1.0e-6 per_m 1.0 0.0 1
per_m00214 log factor 5.18e-09 5.0e-10 1.0e-6 per_m 1.0 0.0 1
per_m00215 log factor 5.18e-09 5.0e-10 1.0e-6 per_m 1.0 0.0 1
per_m00216 log factor 5.18e-09 5.0e-10 1.0e-6 per_m 1.0 0.0 1
per_m00217 log factor 5.18e-09 5.0e-10 1.0e-6 per_m 1.0 0.0 1
per_m00218 log factor 5.18e-09 5.0e-10 1.0e-6 per_m 1.0 0.0 1
per_m00219 log factor 5.18e-09 5.0e-10 1.0e-6 per_m 1.0 0.0 1
per_m00220 log factor 5.18e-09 5.0e-10 1.0e-6 per_m 1.0 0.0 1
per_m00221 log factor 5.18e-09 5.0e-10 1.0e-6 per_m 1.0 0.0 1
per_m00222 log factor 5.18e-09 5.0e-10 1.0e-6 per_m 1.0 0.0 1
per_m00223 log factor 5.18e-09 5.0e-10 1.0e-6 per_m 1.0 0.0 1
per_m00224 log factor 5.18e-09 5.0e-10 1.0e-6 per_m 1.0 0.0 1
per_m00225 log factor 5.18e-09 5.0e-10 1.0e-6 per_m 1.0 0.0 1
per_m00226 log factor 5.18e-09 5.0e-10 1.0e-6 per_m 1.0 0.0 1
per_m00227 log factor 5.18e-09 5.0e-10 1.0e-6 per_m 1.0 0.0 1
per_m00228 log factor 5.18e-09 5.0e-10 1.0e-6 per_m 1.0 0.0 1
per_m00229 log factor 5.18e-09 5.0e-10 1.0e-6 per_m 1.0 0.0 1
per_m00230 log factor 5.18e-09 5.0e-10 1.0e-6 per_m 1.0 0.0 1
per_m00231 log factor 5.18e-09 5.0e-10 1.0e-6 per_m 1.0 0.0 1
per_m00232 log factor 5.18e-09 5.0e-10 1.0e-6 per_m 1.0 0.0 1
per_m00233 log factor 5.18e-09 5.0e-10 1.0e-6 per_m 1.0 0.0 1
per_m00234 log factor 5.18e-09 5.0e-10 1.0e-6 per_m 1.0 0.0 1
per_m00235 log factor 5.18e-09 5.0e-10 1.0e-6 per_m 1.0 0.0 1
per_m00236 log factor 5.18e-09 5.0e-10 1.0e-6 per_m 1.0 0.0 1
per_m00237 log factor 5.18e-09 5.0e-10 1.0e-6 per_m 1.0 0.0 1
per_m00238 log factor 5.18e-09 5.0e-10 1.0e-6 per_m 1.0 0.0 1
per_m00239 log factor 5.18e-09 5.0e-10 1.0e-6 per_m 1.0 0.0 1
per_m00240 log factor 5.18e-09 5.0e-10 1.0e-6 per_m 1.0 0.0 1
per_m00241 log factor 5.18e-09 5.0e-10 1.0e-6 per_m 1.0 0.0 1
per_m00242 log factor 5.18e-09 5.0e-10 1.0e-6 per_m 1.0 0.0 1
per_m00243 log factor 5.18e-09 5.0e-10 1.0e-6 per_m 1.0 0.0 1
per_m00244 log factor 5.18e-09 5.0e-10 1.0e-6 per_m 1.0 0.0 1
per_m00245 log factor 5.18e-09 5.0e-10 1.0e-6 per_m 1.0 0.0 1
per_m00246 log factor 5.18e-09 5.0e-10 1.0e-6 per_m 1.0 0.0 1
per_m00247 log factor 5.18e-09 5.0e-10 1.0e-6 per_m 1.0 0.0 1
per_m00248 log factor 5.18e-09 5.0e-10 1.0e-6 per_m 1.0 0.0 1
per_m00249 log factor 5.18e-09 5.0e-10 1.0e-6 per_m 1.0 0.0 1
per_m00250 log factor 5.18e-09 5.0e-10 1.0e-6 per_m 1.0 0.0 1
per_m00251 log factor 5.18e-09 5.0e-10 1.0e-6 per_m 1.0 0.0 1
per_m00252 log factor 5.18e-09 5.0e-10 1.0e-6 per_m 1.0 0.0 1
per_m00253 log factor 5.18e-09 5.0e-10 1.0e-6 per_m 1.0 0.0 1
per_m00254 log factor 5.18e-09 5.0e-10 1.0e-6 per_m 1.0 0.0 1
per_m00255 log factor 5.18e-09 5.0e-10 1.0e-6 per_m 1.0 0.0 1
per_m00256 log factor 5.18e-09 5.0e-10 1.0e-6 per_m 1.0 0.0 1
per_m00257 log factor 5.18e-09 5.0e-10 1.0e-6 per_m 1.0 0.0 1
per_m00258 log factor 5.18e-09 5.0e-10 1.0e-6 per_m 1.0 0.0 1
per_m00259 log factor 5.18e-09 5.0e-10 1.0e-6 per_m 1.0 0.0 1
per_m00260 log factor 5.18e-09 5.0e-10 1.0e-6 per_m 1.0 0.0 1
per_m00261 log factor 5.18e-09 5.0e-10 1.0e-6 per_m 1.0 0.0 1
per_m00262 log factor 5.18e-09 5.0e-10 1.0e-6 per_m 1.0 0.0 1
per_m00263 log factor 5.18e-09 5.0e-10 1.0e-6 per_m 1.0 0.0 1
per_m00264 log factor 5.18e-09 5.0e-10 1.0e-6 per_m 1.0 0.0 1
per_m00265 log factor 5.18e-09 5.0e-10 1.0e-6 per_m 1.0 0.0 1
per_m00266 log factor 5.18e-09 5.0e-10 1.0e-6 per_m 1.0 0.0 1
per_m00267 log factor 5.18e-09 5.0e-10 1.0e-6 per_m 1.0 0.0 1
per_m00268 log factor 5.18e-09 5.0e-10 1.0e-6 per_m 1.0 0.0 1
per_m00269 log factor 5.18e-09 5.0e-10 1.0e-6 per_m 1.0 0.0 1
per_m00270 log factor 5.18e-09 5.0e-10 1.0e-6 per_m 1.0 0.0 1
per_m00271 log factor 5.18e-09 5.0e-10 1.0e-6 per_m 1.0 0.0 1
per_m00272 log factor 5.18e-09 5.0e-10 1.0e-6 per_m 1.0 0.0 1
per_m00273 log factor 5.18e-09 5.0e-10 1.0e-6 per_m 1.0 0.0 1
per_m00274 log factor 5.18e-09 5.0e-10 1.0e-6 per_m 1.0 0.0 1
per_m00275 log factor 5.18e-09 5.0e-10 1.0e-6 per_m 1.0 0.0 1
per_m00276 log factor 5.18e-09 5.0e-10 1.0e-6 per_m 1.0 0.0 1
per_m00277 log factor 5.18e-09 5.0e-10 1.0e-6 per_m 1.0 0.0 1
per_m00278 log factor 5.18e-09 5.0e-10 1.0e-6 per_m 1.0 0.0 1
per_m00279 log factor 5.18e-09 5.0e-10 1.0e-6 per_m 1.0 0.0 1
per_m00280 log factor 5.18e-09 5.0e-10 1.0e-6 per_m 1.0 0.0 1
per_m00281 log factor 5.18e-09 5.0e-10 1.0e-6 per_m 1.0 0.0 1
per_m00282 log factor 5.18e-09 5.0e-10 1.0e-6 per_m 1.0 0.0 1
per_m00283 log factor 5.18e-09 5.0e-10 1.0e-6 per_m 1.0 0.0 1
per_m00284 log factor 5.18e-09 5.0e-10 1.0e-6 per_m 1.0 0.0 1
per_m00285 log factor 5.18e-09 5.0e-10 1.0e-6 per_m 1.0 0.0 1
per_m00286 log factor 5.18e-09 5.0e-10 1.0e-6 per_m 1.0 0.0 1
per_m00287 log factor 5.18e-09 5.0e-10 1.0e-6 per_m 1.0 0.0 1
per_m00288 log factor 5.18e-09 5.0e-10 1.0e-6 per_m 1.0 0.0 1
per_m00289 log factor 5.18e-09 5.0e-10 1.0e-6 per_m 1.0 0.0 1
per_m00290 log factor 5.18e-09 5.0e-10 1.0e-6 per_m 1.0 0.0 1
per_m00291 log factor 5.18e-09 5.0e-10 1.0e-6 per_m 1.0 0.0 1
per_m00292 log factor 5.18e-09 5.0e-10 1.0e-6 per_m 1.0 0.0 1
per_m00293 log factor 5.18e-09 5.0e-10 1.0e-6 per_m 1.0 0.0 1
per_m00294 log factor 5.18e-09 5.0e-10 1.0e-6 per_m 1.0 0.0 1
per_m00295 log factor 5.18e-09 5.0e-10 1.0e-6 per_m 1.0 0.0 1
per_m00296 log factor 5.18e-09 5.0e-10 1.0e-6 per_m 1.0 0.0 1
per_m00297 log factor 5.18e-09 5.0e-10 1.0e-6 per_m 1.0 0.0 1
per_m00298 log factor 5.18e-09 5.0e-10 1.0e-6 per_m 1.0 0.0 1
per_m00299 log factor 5.18e-09 5.0e-10 1.0e-6 per_m 1.0 0.0 1
per_m00300 log factor 5.18e-09 5.0e-10 1.0e-6 per_m 1.0 0.0 1
per_m00301 log factor 5.18e-09 5.0e-10 1.0e-6 per_m 1.0 0.0 1
per_m00302 log factor 5.18e-09 5.0e-10 1.0e-6 per_m 1.0 0.0 1
per_m00303 log factor 5.18e-09 5.0e-10 1.0e-6 per_m 1.0 0.0 1
