name transform change_limit value lower_bound upper_bound group scale offset dercom
por_f00152 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00153 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00154 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00155 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00156 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00157 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00158 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00159 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00160 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00161 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00162 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00163 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00164 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00165 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00166 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00167 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00168 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00169 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00170 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00171 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00172 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00173 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00174 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00175 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00176 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00177 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00178 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00179 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00180 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00181 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00182 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00183 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00184 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00185 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00186 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00187 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00188 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00189 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00190 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00191 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00192 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00193 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00194 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00195 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00196 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00197 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00198 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00199 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00200 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00201 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00202 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00203 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00204 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00205 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00206 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00207 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00208 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00209 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00210 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00211 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00212 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00213 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00214 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00215 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00216 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00217 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00218 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00219 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00220 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00221 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00222 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00223 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00224 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00225 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00226 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00227 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00228 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00229 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00230 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00231 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00232 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00233 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00234 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00235 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00236 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00237 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00238 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00239 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00240 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00241 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00242 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00243 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00244 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00245 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00246 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00247 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00248 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00249 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00250 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00251 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00252 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00253 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00254 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00255 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00256 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00257 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00258 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00259 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00260 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00261 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00262 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00263 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00264 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00265 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00266 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00267 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00268 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00269 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00270 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00271 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00272 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00273 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00274 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00275 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00276 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00277 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00278 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00279 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00280 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00281 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00282 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00283 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00284 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00285 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00286 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00287 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00288 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00289 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00290 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00291 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00292 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00293 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00294 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00295 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00296 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00297 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00298 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00299 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00300 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00301 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00302 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00303 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00304 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00305 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00306 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00307 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00308 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00309 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00310 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00311 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00312 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00313 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00314 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00315 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00316 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00317 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00318 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00319 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00320 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00321 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00322 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00323 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00324 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00325 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00326 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00327 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00328 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00329 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00330 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00331 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00332 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00333 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00334 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00335 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00336 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00337 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00338 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00339 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00340 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00341 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00342 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00343 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00344 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00345 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00346 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00347 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00348 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00349 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00350 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00351 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00352 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00353 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00354 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00355 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00356 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00357 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00358 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00359 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00360 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00361 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00362 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00363 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00364 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00365 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00366 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00367 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00368 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00369 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00370 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00371 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00372 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00373 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00374 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00375 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00376 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00377 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
por_f00378 none relative 0.015 0.002 0.1 por_f 1.0 0.0 1
