name value weight group
f_piez_FP007t87991200.0 416.32233 20 f_piez_FP007
f_piez_FP007t87994800.0 416.32483 20 f_piez_FP007
f_piez_FP007t87998400.0 416.32333 20 f_piez_FP007
f_piez_FP007t88002000.0 416.32717 20 f_piez_FP007
f_piez_FP007t88005600.0 416.32333 20 f_piez_FP007
f_piez_FP007t88009200.0 416.324 20 f_piez_FP007
f_piez_FP007t88012800.0 416.32483 20 f_piez_FP007
f_piez_FP007t88016400.0 416.32467 20 f_piez_FP007
f_piez_FP007t88020000.0 416.32792 20 f_piez_FP007
f_piez_FP007t88023600.0 416.32792 20 f_piez_FP007
f_piez_FP007t88027200.0 416.32467 20 f_piez_FP007
f_piez_FP007t88030800.0 416.32492 20 f_piez_FP007
f_piez_FP007t88034400.0 416.32358 20 f_piez_FP007
f_piez_FP007t88038000.0 416.32658 20 f_piez_FP007
f_piez_FP007t88041600.0 416.32508 20 f_piez_FP007
f_piez_FP007t88045200.0 416.32483 20 f_piez_FP007
f_piez_FP007t88048800.0 416.324 20 f_piez_FP007
f_piez_FP007t88052400.0 416.325 20 f_piez_FP007
f_piez_FP007t88056000.0 416.32567 20 f_piez_FP007
f_piez_FP007t88059600.0 416.32217 20 f_piez_FP007
f_piez_FP007t88063200.0 416.32242 20 f_piez_FP007
f_piez_FP007t88066800.0 416.32417 20 f_piez_FP007
f_piez_FP007t88070400.0 416.322 20 f_piez_FP007
f_piez_FP007t88074000.0 416.3235 20 f_piez_FP007
f_piez_FP007t88077600.0 416.322 20 f_piez_FP007
f_piez_FP007t88081200.0 416.32092 20 f_piez_FP007
f_piez_FP007t88084800.0 416.32067 20 f_piez_FP007
f_piez_FP007t88088400.0 416.31983 20 f_piez_FP007
f_piez_FP007t88092000.0 416.32258 20 f_piez_FP007
f_piez_FP007t88095600.0 416.32258 20 f_piez_FP007
f_piez_FP007t88099200.0 416.32083 20 f_piez_FP007
f_piez_FP007t88102800.0 416.32233 20 f_piez_FP007
f_piez_FP007t88106400.0 416.31908 20 f_piez_FP007
f_piez_FP007t88110000.0 416.31908 20 f_piez_FP007
f_piez_FP007t88113600.0 416.32233 20 f_piez_FP007
f_piez_FP007t88117200.0 416.32083 20 f_piez_FP007
f_piez_FP007t88120800.0 416.31933 20 f_piez_FP007
f_piez_FP007t88124400.0 416.31675 20 f_piez_FP007
f_piez_FP007t88128000.0 416.315 20 f_piez_FP007
f_piez_FP007t88131600.0 416.31675 20 f_piez_FP007
f_piez_FP007t88135200.0 416.315 20 f_piez_FP007
f_piez_FP007t88138800.0 416.31625 20 f_piez_FP007
f_piez_FP007t88142400.0 416.31425 20 f_piez_FP007
f_piez_FP007t88146000.0 416.31542 20 f_piez_FP007
f_piez_FP007t88149600.0 416.31342 20 f_piez_FP007
f_piez_FP007t88153200.0 416.313 20 f_piez_FP007
f_piez_FP007t88156800.0 416.3105 20 f_piez_FP007
f_piez_FP007t88160400.0 416.309 20 f_piez_FP007
f_piez_FP007t88164000.0 416.31133 20 f_piez_FP007
f_piez_FP007t88167600.0 416.30833 20 f_piez_FP007
f_piez_FP007t88171200.0 416.3075 20 f_piez_FP007
f_piez_FP007t88174800.0 416.30725 20 f_piez_FP007
f_piez_FP007t88178400.0 416.30675 20 f_piez_FP007
f_piez_FP007t88182000.0 416.3055 20 f_piez_FP007
f_piez_FP007t88185600.0 416.30525 20 f_piez_FP007
f_piez_FP007t88189200.0 416.30575 20 f_piez_FP007
f_piez_FP007t88192800.0 416.30125 20 f_piez_FP007
f_piez_FP007t88196400.0 416.30383 20 f_piez_FP007
f_piez_FP007t88200000.0 416.30442 20 f_piez_FP007
f_piez_FP007t88203600.0 416.30108 20 f_piez_FP007
f_piez_FP007t88207200.0 416.30342 20 f_piez_FP007
f_piez_FP007t88210800.0 416.30217 20 f_piez_FP007
f_piez_FP007t88214400.0 416.29992 20 f_piez_FP007
f_piez_FP007t88218000.0 416.29958 20 f_piez_FP007
f_piez_FP007t88221600.0 416.29608 20 f_piez_FP007
f_piez_FP007t88225200.0 416.29783 20 f_piez_FP007
f_piez_FP007t88228800.0 416.29633 20 f_piez_FP007
f_piez_FP007t88232400.0 416.30108 20 f_piez_FP007
f_piez_FP007t88236000.0 416.29483 20 f_piez_FP007
f_piez_FP007t88239600.0 416.29417 20 f_piez_FP007
f_piez_FP007t88243200.0 416.29292 20 f_piez_FP007
f_piez_FP007t88246800.0 416.28992 20 f_piez_FP007
f_piez_FP007t88250400.0 416.28817 20 f_piez_FP007
f_piez_FP007t88254000.0 416.28883 20 f_piez_FP007
f_piez_FP007t88257600.0 416.28833 20 f_piez_FP007
f_piez_FP007t88261200.0 416.2875 20 f_piez_FP007
f_piez_FP007t88264800.0 416.289 20 f_piez_FP007
f_piez_FP007t88268400.0 416.28725 20 f_piez_FP007
f_piez_FP007t88272000.0 416.29 20 f_piez_FP007
f_piez_FP007t88275600.0 416.2885 20 f_piez_FP007
f_piez_FP007t88279200.0 416.28633 20 f_piez_FP007
f_piez_FP007t88282800.0 416.28658 20 f_piez_FP007
f_piez_FP007t88286400.0 416.28333 20 f_piez_FP007
f_piez_FP007t88290000.0 416.28333 20 f_piez_FP007
f_piez_FP007t88293600.0 416.278 20 f_piez_FP007
f_piez_FP007t88297200.0 416.27775 20 f_piez_FP007
f_piez_FP007t88300800.0 416.27925 20 f_piez_FP007
f_piez_FP007t88304400.0 416.278 20 f_piez_FP007
f_piez_FP007t88308000.0 416.27708 20 f_piez_FP007
f_piez_FP007t88311600.0 416.27425 20 f_piez_FP007
f_piez_FP007t88315200.0 416.27508 20 f_piez_FP007
f_piez_FP007t88318800.0 416.27475 20 f_piez_FP007
f_piez_FP007t88322400.0 416.27383 20 f_piez_FP007
f_piez_FP007t88326000.0 416.27192 20 f_piez_FP007
f_piez_FP007t88329600.0 416.27067 20 f_piez_FP007
f_piez_FP007t88333200.0 416.26642 20 f_piez_FP007
f_piez_FP007t88336800.0 416.26617 20 f_piez_FP007
f_piez_FP007t88340400.0 416.26767 20 f_piez_FP007
f_piez_FP007t88344000.0 416.26467 20 f_piez_FP007
f_piez_FP007t88347600.0 416.26658 20 f_piez_FP007
f_piez_FP007t88351200.0 416.26275 20 f_piez_FP007
f_piez_FP007t88354800.0 416.26533 20 f_piez_FP007
f_piez_FP007t88358400.0 416.26467 20 f_piez_FP007
f_piez_FP007t88362000.0 416.26408 20 f_piez_FP007
f_piez_FP007t88365600.0 416.26492 20 f_piez_FP007
f_piez_FP007t88369200.0 416.25933 20 f_piez_FP007
f_piez_FP007t88372800.0 416.25933 20 f_piez_FP007
f_piez_FP007t88376400.0 416.25942 20 f_piez_FP007
f_piez_FP007t88380000.0 416.2565 20 f_piez_FP007
f_piez_FP007t88383600.0 416.25983 20 f_piez_FP007
f_piez_FP007t88387200.0 416.25775 20 f_piez_FP007
f_piez_FP007t88390800.0 416.2575 20 f_piez_FP007
f_piez_FP007t88394400.0 416.25492 20 f_piez_FP007
f_piez_FP007t88398000.0 416.25617 20 f_piez_FP007
f_piez_FP007t88401600.0 416.25442 20 f_piez_FP007
f_piez_FP007t88405200.0 416.25267 20 f_piez_FP007
f_piez_FP007t88408800.0 416.25183 20 f_piez_FP007
f_piez_FP007t88412400.0 416.25142 20 f_piez_FP007
f_piez_FP007t88416000.0 416.25317 20 f_piez_FP007
f_piez_FP007t88419600.0 416.24908 20 f_piez_FP007
f_piez_FP007t88423200.0 416.24817 20 f_piez_FP007
f_piez_FP007t88426800.0 416.24858 20 f_piez_FP007
f_piez_FP007t88430400.0 416.249 20 f_piez_FP007
f_piez_FP007t88434000.0 416.24875 20 f_piez_FP007
f_piez_FP007t88437600.0 416.24617 20 f_piez_FP007
f_piez_FP007t88441200.0 416.24358 20 f_piez_FP007
f_piez_FP007t88444800.0 416.24183 20 f_piez_FP007
f_piez_FP007t88448400.0 416.24508 20 f_piez_FP007
f_piez_FP007t88452000.0 416.24483 20 f_piez_FP007
f_piez_FP007t88455600.0 416.24508 20 f_piez_FP007
f_piez_FP007t88459200.0 416.24333 20 f_piez_FP007
f_piez_FP007t88462800.0 416.24358 20 f_piez_FP007
f_piez_FP007t88466400.0 416.24367 20 f_piez_FP007
f_piez_FP007t88470000.0 416.24283 20 f_piez_FP007
f_piez_FP007t88473600.0 416.24208 20 f_piez_FP007
f_piez_FP007t88477200.0 416.24042 20 f_piez_FP007
f_piez_FP007t88480800.0 416.24042 20 f_piez_FP007
f_piez_FP007t88484400.0 416.23608 20 f_piez_FP007
f_piez_FP007t88488000.0 416.23842 20 f_piez_FP007
f_piez_FP007t88491600.0 416.23517 20 f_piez_FP007
f_piez_FP007t88495200.0 416.23733 20 f_piez_FP007
f_piez_FP007t88498800.0 416.23692 20 f_piez_FP007
f_piez_FP007t88502400.0 416.23692 20 f_piez_FP007
f_piez_FP007t88506000.0 416.23625 20 f_piez_FP007
f_piez_FP007t88509600.0 416.23417 20 f_piez_FP007
f_piez_FP007t88513200.0 416.23417 20 f_piez_FP007
f_piez_FP007t88516800.0 416.233 20 f_piez_FP007
f_piez_FP007t88520400.0 416.2315 20 f_piez_FP007
f_piez_FP007t88524000.0 416.23117 20 f_piez_FP007
f_piez_FP007t88527600.0 416.23225 20 f_piez_FP007
f_piez_FP007t88531200.0 416.23133 20 f_piez_FP007
f_piez_FP007t88534800.0 416.22883 20 f_piez_FP007
f_piez_FP007t88538400.0 416.22842 20 f_piez_FP007
f_piez_FP007t88542000.0 416.23017 20 f_piez_FP007
f_piez_FP007t88545600.0 416.22792 20 f_piez_FP007
f_piez_FP007t88549200.0 416.22875 20 f_piez_FP007
f_piez_FP007t88552800.0 416.2255 20 f_piez_FP007
f_piez_FP007t88556400.0 416.22658 20 f_piez_FP007
f_piez_FP007t88560000.0 416.22608 20 f_piez_FP007
f_piez_FP007t88563600.0 416.22508 20 f_piez_FP007
f_piez_FP007t88567200.0 416.22275 20 f_piez_FP007
f_piez_FP007t88570800.0 416.22275 20 f_piez_FP007
f_piez_FP007t88574400.0 416.2225 20 f_piez_FP007
f_piez_FP007t88578000.0 416.22575 20 f_piez_FP007
f_piez_FP007t88581600.0 416.21975 20 f_piez_FP007
f_piez_FP007t88585200.0 416.22292 20 f_piez_FP007
f_piez_FP007t88588800.0 416.22342 20 f_piez_FP007
f_piez_FP007t88592400.0 416.22258 20 f_piez_FP007
f_piez_FP007t88596000.0 416.22258 20 f_piez_FP007
f_piez_FP007t88599600.0 416.22058 20 f_piez_FP007
f_piez_FP007t88603200.0 416.22017 20 f_piez_FP007
f_piez_FP007t88606800.0 416.22292 20 f_piez_FP007
f_piez_FP007t88610400.0 416.22417 20 f_piez_FP007
f_piez_FP007t88614000.0 416.21875 20 f_piez_FP007
f_piez_FP007t88617600.0 416.22175 20 f_piez_FP007
f_piez_FP007t88621200.0 416.22258 20 f_piez_FP007
f_piez_FP007t88624800.0 416.2205 20 f_piez_FP007
f_piez_FP007t88628400.0 416.2205 20 f_piez_FP007
f_piez_FP007t88632000.0 416.21975 20 f_piez_FP007
f_piez_FP007t88635600.0 416.21842 20 f_piez_FP007
f_piez_FP007t88639200.0 416.21908 20 f_piez_FP007
f_piez_FP007t88642800.0 416.21933 20 f_piez_FP007
f_piez_FP007t88646400.0 416.22008 20 f_piez_FP007
f_piez_FP007t88650000.0 416.219 20 f_piez_FP007
f_piez_FP007t88653600.0 416.21867 20 f_piez_FP007
f_piez_FP007t88657200.0 416.21933 20 f_piez_FP007
f_piez_FP007t88660800.0 416.21933 20 f_piez_FP007
f_piez_FP007t88664400.0 416.21883 20 f_piez_FP007
f_piez_FP007t88668000.0 416.21392 20 f_piez_FP007
f_piez_FP007t88671600.0 416.2175 20 f_piez_FP007
f_piez_FP007t88675200.0 416.21608 20 f_piez_FP007
f_piez_FP007t88678800.0 416.212 20 f_piez_FP007
f_piez_FP007t88682400.0 416.21483 20 f_piez_FP007
f_piez_FP007t88686000.0 416.21633 20 f_piez_FP007
f_piez_FP007t88689600.0 416.21633 20 f_piez_FP007
f_piez_FP007t88693200.0 416.21933 20 f_piez_FP007
f_piez_FP007t88696800.0 416.21758 20 f_piez_FP007
f_piez_FP007t88700400.0 416.21808 20 f_piez_FP007
f_piez_FP007t88704000.0 416.21783 20 f_piez_FP007
f_piez_FP007t88707600.0 416.22092 20 f_piez_FP007
f_piez_FP007t88711200.0 416.2205 20 f_piez_FP007
f_piez_FP007t88714800.0 416.21775 20 f_piez_FP007
f_piez_FP007t88718400.0 416.22317 20 f_piez_FP007
f_piez_FP007t88722000.0 416.22475 20 f_piez_FP007
f_piez_FP007t88725600.0 416.2235 20 f_piez_FP007
f_piez_FP007t88729200.0 416.22283 20 f_piez_FP007
f_piez_FP007t88732800.0 416.22717 20 f_piez_FP007
f_piez_FP007t88736400.0 416.2285 20 f_piez_FP007
f_piez_FP007t88740000.0 416.22633 20 f_piez_FP007
f_piez_FP007t88743600.0 416.229 20 f_piez_FP007
f_piez_FP007t88747200.0 416.22983 20 f_piez_FP007
f_piez_FP007t88750800.0 416.23008 20 f_piez_FP007
f_piez_FP007t88754400.0 416.23267 20 f_piez_FP007
f_piez_FP007t88758000.0 416.22992 20 f_piez_FP007
f_piez_FP007t88761600.0 416.233 20 f_piez_FP007
f_piez_FP007t88765200.0 416.233 20 f_piez_FP007
f_piez_FP007t88768800.0 416.23325 20 f_piez_FP007
f_piez_FP007t88772400.0 416.2315 20 f_piez_FP007
f_piez_FP007t88776000.0 416.2345 20 f_piez_FP007
f_piez_FP007t88779600.0 416.23575 20 f_piez_FP007
f_piez_FP007t88783200.0 416.23642 20 f_piez_FP007
f_piez_FP007t88786800.0 416.23617 20 f_piez_FP007
f_piez_FP007t88790400.0 416.23892 20 f_piez_FP007
f_piez_FP007t88794000.0 416.23792 20 f_piez_FP007
f_piez_FP007t88797600.0 416.23917 20 f_piez_FP007
f_piez_FP007t88801200.0 416.23892 20 f_piez_FP007
f_piez_FP007t88804800.0 416.24017 20 f_piez_FP007
f_piez_FP007t88808400.0 416.24108 20 f_piez_FP007
f_piez_FP007t88812000.0 416.24208 20 f_piez_FP007
f_piez_FP007t88815600.0 416.24167 20 f_piez_FP007
f_piez_FP007t88819200.0 416.24158 20 f_piez_FP007
f_piez_FP007t88822800.0 416.242 20 f_piez_FP007
f_piez_FP007t88826400.0 416.24383 20 f_piez_FP007
f_piez_FP007t88830000.0 416.24042 20 f_piez_FP007
f_piez_FP007t88833600.0 416.24192 20 f_piez_FP007
f_piez_FP007t88837200.0 416.24425 20 f_piez_FP007
f_piez_FP007t88840800.0 416.24167 20 f_piez_FP007
f_piez_FP007t88844400.0 416.24342 20 f_piez_FP007
f_piez_FP007t88848000.0 416.24425 20 f_piez_FP007
f_piez_FP007t88851600.0 416.24517 20 f_piez_FP007
f_piez_FP007t88855200.0 416.24467 20 f_piez_FP007
f_piez_FP007t88858800.0 416.24442 20 f_piez_FP007
f_piez_FP007t88862400.0 416.24275 20 f_piez_FP007
f_piez_FP007t88866000.0 416.24375 20 f_piez_FP007
f_piez_FP007t88869600.0 416.2435 20 f_piez_FP007
f_piez_FP007t88873200.0 416.24467 20 f_piez_FP007
f_piez_FP007t88876800.0 416.24392 20 f_piez_FP007
f_piez_FP007t88880400.0 416.24742 20 f_piez_FP007
f_piez_FP007t88884000.0 416.24767 20 f_piez_FP007
f_piez_FP007t88887600.0 416.24675 20 f_piez_FP007
f_piez_FP007t88891200.0 416.25025 20 f_piez_FP007
f_piez_FP007t88894800.0 416.24525 20 f_piez_FP007
f_piez_FP007t88898400.0 416.2485 20 f_piez_FP007
f_piez_FP007t88902000.0 416.25 20 f_piez_FP007
f_piez_FP007t88905600.0 416.24975 20 f_piez_FP007
f_piez_FP007t88909200.0 416.24825 20 f_piez_FP007
f_piez_FP007t88912800.0 416.24717 20 f_piez_FP007
f_piez_FP007t88916400.0 416.24992 20 f_piez_FP007
f_piez_FP007t88920000.0 416.24842 20 f_piez_FP007
f_piez_FP007t88923600.0 416.24867 20 f_piez_FP007
f_piez_FP007t88927200.0 416.24692 20 f_piez_FP007
f_piez_FP007t88930800.0 416.251 20 f_piez_FP007
f_piez_FP007t88934400.0 416.24892 20 f_piez_FP007
f_piez_FP007t88938000.0 416.24975 20 f_piez_FP007
f_piez_FP007t88941600.0 416.24767 20 f_piez_FP007
f_piez_FP007t88945200.0 416.24742 20 f_piez_FP007
f_piez_FP007t88948800.0 416.25033 20 f_piez_FP007
f_piez_FP007t88952400.0 416.24775 20 f_piez_FP007
f_piez_FP007t88956000.0 416.24875 20 f_piez_FP007
f_piez_FP007t88959600.0 416.25225 20 f_piez_FP007
f_piez_FP007t88963200.0 416.253 20 f_piez_FP007
f_piez_FP007t88966800.0 416.25042 20 f_piez_FP007
f_piez_FP007t88970400.0 416.25542 20 f_piez_FP007
f_piez_FP007t88974000.0 416.25242 20 f_piez_FP007
f_piez_FP007t88977600.0 416.24958 20 f_piez_FP007
f_piez_FP007t88981200.0 416.25133 20 f_piez_FP007
f_piez_FP007t88984800.0 416.24958 20 f_piez_FP007
f_piez_FP007t88988400.0 416.2515 20 f_piez_FP007
f_piez_FP007t88992000.0 416.24975 20 f_piez_FP007
f_piez_FP007t88995600.0 416.254 20 f_piez_FP007
f_piez_FP007t88999200.0 416.25117 20 f_piez_FP007
f_piez_FP007t89002800.0 416.25308 20 f_piez_FP007
f_piez_FP007t89006400.0 416.25742 20 f_piez_FP007
f_piez_FP007t89010000.0 416.27175 20 f_piez_FP007
f_piez_FP007t89013600.0 416.29808 20 f_piez_FP007
f_piez_FP007t89017200.0 416.33883 20 f_piez_FP007
f_piez_FP007t89020800.0 416.40133 20 f_piez_FP007
f_piez_FP007t89024400.0 416.47058 20 f_piez_FP007
f_piez_FP007t89028000.0 416.53942 20 f_piez_FP007
f_piez_FP007t89031600.0 416.60625 20 f_piez_FP007
f_piez_FP007t89035200.0 416.67292 20 f_piez_FP007
f_piez_FP007t89038800.0 416.73192 20 f_piez_FP007
f_piez_FP007t89042400.0 416.7805 20 f_piez_FP007
f_piez_FP007t89046000.0 416.81608 20 f_piez_FP007
f_piez_FP007t89049600.0 416.84367 20 f_piez_FP007
f_piez_FP007t89053200.0 416.86925 20 f_piez_FP007
f_piez_FP007t89056800.0 416.89333 20 f_piez_FP007
f_piez_FP007t89060400.0 416.91542 20 f_piez_FP007
f_piez_FP007t89064000.0 416.92608 20 f_piez_FP007
f_piez_FP007t89067600.0 416.9385 20 f_piez_FP007
f_piez_FP007t89071200.0 416.94717 20 f_piez_FP007
f_piez_FP007t89074800.0 416.95642 20 f_piez_FP007
f_piez_FP007t89078400.0 416.96192 20 f_piez_FP007
f_piez_FP007t89082000.0 416.97058 20 f_piez_FP007
f_piez_FP007t89085600.0 416.97108 20 f_piez_FP007
f_piez_FP007t89089200.0 416.97717 20 f_piez_FP007
f_piez_FP007t89092800.0 416.98258 20 f_piez_FP007
f_piez_FP007t89096400.0 416.98133 20 f_piez_FP007
f_piez_FP007t89100000.0 416.98392 20 f_piez_FP007
f_piez_FP007t89103600.0 416.984 20 f_piez_FP007
f_piez_FP007t89107200.0 416.98208 20 f_piez_FP007
f_piez_FP007t89110800.0 416.97583 20 f_piez_FP007
f_piez_FP007t89114400.0 416.97783 20 f_piez_FP007
f_piez_FP007t89118000.0 416.97458 20 f_piez_FP007
f_piez_FP007t89121600.0 416.9705 20 f_piez_FP007
f_piez_FP007t89125200.0 416.967 20 f_piez_FP007
f_piez_FP007t89128800.0 416.96292 20 f_piez_FP007
f_piez_FP007t89132400.0 416.95817 20 f_piez_FP007
f_piez_FP007t89136000.0 416.95492 20 f_piez_FP007
f_piez_FP007t89139600.0 416.94842 20 f_piez_FP007
f_piez_FP007t89143200.0 416.94583 20 f_piez_FP007
f_piez_FP007t89146800.0 416.93633 20 f_piez_FP007
f_piez_FP007t89150400.0 416.93333 20 f_piez_FP007
f_piez_FP007t89154000.0 416.9275 20 f_piez_FP007
f_piez_FP007t89157600.0 416.9225 20 f_piez_FP007
f_piez_FP007t89161200.0 416.91467 20 f_piez_FP007
f_piez_FP007t89164800.0 416.91033 20 f_piez_FP007
f_piez_FP007t89168400.0 416.9095 20 f_piez_FP007
f_piez_FP007t89172000.0 416.90042 20 f_piez_FP007
f_piez_FP007t89175600.0 416.89842 20 f_piez_FP007
f_piez_FP007t89179200.0 416.89408 20 f_piez_FP007
f_piez_FP007t89182800.0 416.88825 20 f_piez_FP007
f_piez_FP007t89186400.0 416.885 20 f_piez_FP007
f_piez_FP007t89190000.0 416.87925 20 f_piez_FP007
f_piez_FP007t89193600.0 416.8745 20 f_piez_FP007
f_piez_FP007t89197200.0 416.86975 20 f_piez_FP007
f_piez_FP007t89200800.0 416.86625 20 f_piez_FP007
f_piez_FP007t89204400.0 416.8615 20 f_piez_FP007
f_piez_FP007t89208000.0 416.85767 20 f_piez_FP007
f_piez_FP007t89211600.0 416.85408 20 f_piez_FP007
f_piez_FP007t89215200.0 416.85175 20 f_piez_FP007
f_piez_FP007t89218800.0 416.84825 20 f_piez_FP007
f_piez_FP007t89222400.0 416.84067 20 f_piez_FP007
f_piez_FP007t89226000.0 416.83808 20 f_piez_FP007
f_piez_FP007t89229600.0 416.83158 20 f_piez_FP007
f_piez_FP007t89233200.0 416.8305 20 f_piez_FP007
f_piez_FP007t89236800.0 416.82292 20 f_piez_FP007
f_piez_FP007t89240400.0 416.82292 20 f_piez_FP007
f_piez_FP007t89244000.0 416.81358 20 f_piez_FP007
f_piez_FP007t89247600.0 416.81275 20 f_piez_FP007
f_piez_FP007t89251200.0 416.81275 20 f_piez_FP007
f_piez_FP007t89254800.0 416.806 20 f_piez_FP007
f_piez_FP007t89258400.0 416.80342 20 f_piez_FP007
f_piez_FP007t89262000.0 416.79908 20 f_piez_FP007
f_piez_FP007t89265600.0 416.79408 20 f_piez_FP007
f_piez_FP007t89269200.0 416.79233 20 f_piez_FP007
f_piez_FP007t89272800.0 416.78933 20 f_piez_FP007
f_piez_FP007t89276400.0 416.78483 20 f_piez_FP007
f_piez_FP007t89280000.0 416.78058 20 f_piez_FP007
f_piez_FP007t89283600.0 416.77558 20 f_piez_FP007
f_piez_FP007t89287200.0 416.77258 20 f_piez_FP007
f_piez_FP007t89290800.0 416.76908 20 f_piez_FP007
f_piez_FP007t89294400.0 416.76092 20 f_piez_FP007
f_piez_FP007t89298000.0 416.75758 20 f_piez_FP007
f_piez_FP007t89301600.0 416.75408 20 f_piez_FP007
f_piez_FP007t89305200.0 416.75025 20 f_piez_FP007
f_piez_FP007t89308800.0 416.74375 20 f_piez_FP007
f_piez_FP007t89312400.0 416.73775 20 f_piez_FP007
f_piez_FP007t89316000.0 416.7295 20 f_piez_FP007
f_piez_FP007t89319600.0 416.72392 20 f_piez_FP007
f_piez_FP007t89323200.0 416.71742 20 f_piez_FP007
f_piez_FP007t89326800.0 416.70992 20 f_piez_FP007
f_piez_FP007t89330400.0 416.70492 20 f_piez_FP007
f_piez_FP007t89334000.0 416.70083 20 f_piez_FP007
f_piez_FP007t89337600.0 416.69108 20 f_piez_FP007
f_piez_FP007t89341200.0 416.687 20 f_piez_FP007
f_piez_FP007t89344800.0 416.682 20 f_piez_FP007
f_piez_FP007t89348400.0 416.67358 20 f_piez_FP007
f_piez_FP007t89352000.0 416.67008 20 f_piez_FP007
f_piez_FP007t89355600.0 416.66 20 f_piez_FP007
f_piez_FP007t89359200.0 416.65825 20 f_piez_FP007
f_piez_FP007t89362800.0 416.65225 20 f_piez_FP007
f_piez_FP007t89366400.0 416.652 20 f_piez_FP007
f_piez_FP007t89370000.0 416.6425 20 f_piez_FP007
f_piez_FP007t89373600.0 416.63792 20 f_piez_FP007
f_piez_FP007t89377200.0 416.63683 20 f_piez_FP007
f_piez_FP007t89380800.0 416.6305 20 f_piez_FP007
f_piez_FP007t89384400.0 416.62742 20 f_piez_FP007
f_piez_FP007t89388000.0 416.62675 20 f_piez_FP007
f_piez_FP007t89391600.0 416.62375 20 f_piez_FP007
f_piez_FP007t89395200.0 416.62267 20 f_piez_FP007
f_piez_FP007t89398800.0 416.61592 20 f_piez_FP007
f_piez_FP007t89402400.0 416.61158 20 f_piez_FP007
f_piez_FP007t89406000.0 416.60808 20 f_piez_FP007
f_piez_FP007t89409600.0 416.60375 20 f_piez_FP007
f_piez_FP007t89413200.0 416.59942 20 f_piez_FP007
f_piez_FP007t89416800.0 416.59658 20 f_piez_FP007
f_piez_FP007t89420400.0 416.59333 20 f_piez_FP007
f_piez_FP007t89424000.0 416.5875 20 f_piez_FP007
f_piez_FP007t89427600.0 416.584 20 f_piez_FP007
f_piez_FP007t89431200.0 416.58442 20 f_piez_FP007
f_piez_FP007t89434800.0 416.57708 20 f_piez_FP007
f_piez_FP007t89438400.0 416.57533 20 f_piez_FP007
f_piez_FP007t89442000.0 416.5725 20 f_piez_FP007
f_piez_FP007t89445600.0 416.56692 20 f_piez_FP007
f_piez_FP007t89449200.0 416.56367 20 f_piez_FP007
f_piez_FP007t89452800.0 416.55608 20 f_piez_FP007
f_piez_FP007t89456400.0 416.55308 20 f_piez_FP007
f_piez_FP007t89460000.0 416.55308 20 f_piez_FP007
f_piez_FP007t89463600.0 416.54958 20 f_piez_FP007
f_piez_FP007t89467200.0 416.5435 20 f_piez_FP007
f_piez_FP007t89470800.0 416.54133 20 f_piez_FP007
f_piez_FP007t89474400.0 416.54058 20 f_piez_FP007
f_piez_FP007t89478000.0 416.53625 20 f_piez_FP007
f_piez_FP007t89481600.0 416.53667 20 f_piez_FP007
f_piez_FP007t89485200.0 416.53233 20 f_piez_FP007
f_piez_FP007t89488800.0 416.53333 20 f_piez_FP007
f_piez_FP007t89492400.0 416.5275 20 f_piez_FP007
f_piez_FP007t89496000.0 416.52492 20 f_piez_FP007
f_piez_FP007t89499600.0 416.51908 20 f_piez_FP007
f_piez_FP007t89503200.0 416.51858 20 f_piez_FP007
f_piez_FP007t89506800.0 416.51317 20 f_piez_FP007
f_piez_FP007t89510400.0 416.51267 20 f_piez_FP007
f_piez_FP007t89514000.0 416.50883 20 f_piez_FP007
f_piez_FP007t89517600.0 416.5105 20 f_piez_FP007
f_piez_FP007t89521200.0 416.50417 20 f_piez_FP007
f_piez_FP007t89524800.0 416.50008 20 f_piez_FP007
f_piez_FP007t89528400.0 416.49808 20 f_piez_FP007
f_piez_FP007t89532000.0 416.49525 20 f_piez_FP007
f_piez_FP007t89535600.0 416.49267 20 f_piez_FP007
f_piez_FP007t89539200.0 416.48967 20 f_piez_FP007
f_piez_FP007t89542800.0 416.49308 20 f_piez_FP007
f_piez_FP007t89546400.0 416.49075 20 f_piez_FP007
f_piez_FP007t89550000.0 416.48442 20 f_piez_FP007
f_piez_FP007t89553600.0 416.48158 20 f_piez_FP007
f_piez_FP007t89557200.0 416.47742 20 f_piez_FP007
f_piez_FP007t89560800.0 416.48192 20 f_piez_FP007
f_piez_FP007t89564400.0 416.47892 20 f_piez_FP007
f_piez_FP007t89568000.0 416.47483 20 f_piez_FP007
f_piez_FP007t89571600.0 416.47567 20 f_piez_FP007
f_piez_FP007t89575200.0 416.47308 20 f_piez_FP007
f_piez_FP007t89578800.0 416.47283 20 f_piez_FP007
f_piez_FP007t89582400.0 416.47008 20 f_piez_FP007
f_piez_FP007t89586000.0 416.46708 20 f_piez_FP007
f_piez_FP007t89589600.0 416.46233 20 f_piez_FP007
f_piez_FP007t89593200.0 416.46383 20 f_piez_FP007
f_piez_FP007t89596800.0 416.46183 20 f_piez_FP007
f_piez_FP007t89600400.0 416.46208 20 f_piez_FP007
f_piez_FP007t89604000.0 416.45625 20 f_piez_FP007
f_piez_FP007t89607600.0 416.45625 20 f_piez_FP007
f_piez_FP007t89611200.0 416.4545 20 f_piez_FP007
f_piez_FP007t89614800.0 416.45192 20 f_piez_FP007
