name transform change_limit value lower_bound upper_bound group scale offset dercom
per_l00097 log factor 5.0e-07 5.0e-09 5.0e-05 per_l 1.0 0.0 1
per_l00098 log factor 5.0e-07 5.0e-09 5.0e-05 per_l 1.0 0.0 1
per_l00099 log factor 5.0e-07 5.0e-09 5.0e-05 per_l 1.0 0.0 1
per_l00100 log factor 5.0e-07 5.0e-09 5.0e-05 per_l 1.0 0.0 1
per_l00101 log factor 5.0e-07 5.0e-09 5.0e-05 per_l 1.0 0.0 1
per_l00102 log factor 5.0e-07 5.0e-09 5.0e-05 per_l 1.0 0.0 1
per_l00103 log factor 5.0e-07 5.0e-09 5.0e-05 per_l 1.0 0.0 1
per_l00104 log factor 5.0e-07 5.0e-09 5.0e-05 per_l 1.0 0.0 1
per_l00105 log factor 5.0e-07 5.0e-09 5.0e-05 per_l 1.0 0.0 1
per_l00106 log factor 5.0e-07 5.0e-09 5.0e-05 per_l 1.0 0.0 1
per_l00107 log factor 5.0e-07 5.0e-09 5.0e-05 per_l 1.0 0.0 1
per_l00108 log factor 5.0e-07 5.0e-09 5.0e-05 per_l 1.0 0.0 1
per_l00109 log factor 5.0e-07 5.0e-09 5.0e-05 per_l 1.0 0.0 1
per_l00110 log factor 5.0e-07 5.0e-09 5.0e-05 per_l 1.0 0.0 1
per_l00111 log factor 5.0e-07 5.0e-09 5.0e-05 per_l 1.0 0.0 1
per_l00112 log factor 5.0e-07 5.0e-09 5.0e-05 per_l 1.0 0.0 1
per_l00113 log factor 5.0e-07 5.0e-09 5.0e-05 per_l 1.0 0.0 1
per_l00114 log factor 5.0e-07 5.0e-09 5.0e-05 per_l 1.0 0.0 1
per_l00115 log factor 5.0e-07 5.0e-09 5.0e-05 per_l 1.0 0.0 1
per_l00116 log factor 5.0e-07 5.0e-09 5.0e-05 per_l 1.0 0.0 1
per_l00117 log factor 5.0e-07 5.0e-09 5.0e-05 per_l 1.0 0.0 1
per_l00118 log factor 5.0e-07 5.0e-09 5.0e-05 per_l 1.0 0.0 1
per_l00119 log factor 5.0e-07 5.0e-09 5.0e-05 per_l 1.0 0.0 1
per_l00120 log factor 5.0e-07 5.0e-09 5.0e-05 per_l 1.0 0.0 1
per_l00121 log factor 5.0e-07 5.0e-09 5.0e-05 per_l 1.0 0.0 1
per_l00122 log factor 5.0e-07 5.0e-09 5.0e-05 per_l 1.0 0.0 1
per_l00123 log factor 5.0e-07 5.0e-09 5.0e-05 per_l 1.0 0.0 1
per_l00124 log factor 5.0e-07 5.0e-09 5.0e-05 per_l 1.0 0.0 1
per_l00125 log factor 5.0e-07 5.0e-09 5.0e-05 per_l 1.0 0.0 1
per_l00126 log factor 5.0e-07 5.0e-09 5.0e-05 per_l 1.0 0.0 1
per_l00127 log factor 5.0e-07 5.0e-09 5.0e-05 per_l 1.0 0.0 1
per_l00128 log factor 5.0e-07 5.0e-09 5.0e-05 per_l 1.0 0.0 1
per_l00129 log factor 5.0e-07 5.0e-09 5.0e-05 per_l 1.0 0.0 1
per_l00130 log factor 5.0e-07 5.0e-09 5.0e-05 per_l 1.0 0.0 1
per_l00131 log factor 5.0e-07 5.0e-09 5.0e-05 per_l 1.0 0.0 1
per_l00132 log factor 5.0e-07 5.0e-09 5.0e-05 per_l 1.0 0.0 1
per_l00133 log factor 5.0e-07 5.0e-09 5.0e-05 per_l 1.0 0.0 1
per_l00134 log factor 5.0e-07 5.0e-09 5.0e-05 per_l 1.0 0.0 1
per_l00135 log factor 5.0e-07 5.0e-09 5.0e-05 per_l 1.0 0.0 1
per_l00136 log factor 5.0e-07 5.0e-09 5.0e-05 per_l 1.0 0.0 1
per_l00137 log factor 5.0e-07 5.0e-09 5.0e-05 per_l 1.0 0.0 1
per_l00138 log factor 5.0e-07 5.0e-09 5.0e-05 per_l 1.0 0.0 1
per_l00139 log factor 5.0e-07 5.0e-09 5.0e-05 per_l 1.0 0.0 1
per_l00140 log factor 5.0e-07 5.0e-09 5.0e-05 per_l 1.0 0.0 1
per_l00141 log factor 5.0e-07 5.0e-09 5.0e-05 per_l 1.0 0.0 1
per_l00142 log factor 5.0e-07 5.0e-09 5.0e-05 per_l 1.0 0.0 1
per_l00143 log factor 5.0e-07 5.0e-09 5.0e-05 per_l 1.0 0.0 1
per_l00144 log factor 5.0e-07 5.0e-09 5.0e-05 per_l 1.0 0.0 1
per_l00145 log factor 5.0e-07 5.0e-09 5.0e-05 per_l 1.0 0.0 1
per_l00146 log factor 5.0e-07 5.0e-09 5.0e-05 per_l 1.0 0.0 1
per_l00147 log factor 5.0e-07 5.0e-09 5.0e-05 per_l 1.0 0.0 1
per_l00148 log factor 5.0e-07 5.0e-09 5.0e-05 per_l 1.0 0.0 1
per_l00149 log factor 5.0e-07 5.0e-09 5.0e-05 per_l 1.0 0.0 1
per_l00150 log factor 5.0e-07 5.0e-09 5.0e-05 per_l 1.0 0.0 1
