name,x,y,z,mean_kh,sd_kh,major,transverse,normal,anisotropy,bearing,dip,layer
194_7,1682141.8850635602,5408148.837474274,1.9999999999999998,0.08430211,0.5,5000,166.6666667,5,30,145,0.01,2
194_8,1684409.3771350996,5406785.642836028,1.9999999999999998,0.1206005,0.5,5000,166.6666667,5,30,120,0.01,2
194_9,1682730.9262653994,5412470.112514353,2,0.03430949,0.5,5000,166.6666667,5,30,180,0.01,2
194_10,1684273.0683848127,5410294.0507750325,2,0.12043440000000001,0.5,5000,166.6666667,5,30,169,0.01,2
194_11,1685170.7949142777,5413966.568,2,0.5503910000000001,0.5,5000,166.6666667,5,30,185,0.01,2
194_12,1686991.3475219798,5416335.115318223,2,10,0.5,5000,166.6666667,5,30,201,0.01,2
194_13,1687761.3048595898,5405362.573,2,3.24443,0.5,5000,166.6666667,5,30,125,0.01,2
194_14,1682141.8850635602,5408148.837474274,5,0.014564790000000001,0.5,5000,166.6666667,5,30,145,0.01,3
194_15,1682730.9262653994,5412470.112514353,5,0.02108657,0.5,5000,166.6666667,5,30,180,0.01,3
194_16,1684273.0683848127,5410294.0507750325,5,0.9741756000000001,0.5,5000,166.6666667,5,30,169,0.01,3
194_17,1684409.3771350996,5406785.642836028,5,0.3038793,0.5,5000,166.6666667,5,30,120,0.01,3
194_18,1685170.7949142777,5413966.568,5,0.09244352,0.5,5000,166.6666667,5,30,185,0.01,3
194_19,1686991.3475219798,5416335.115318223,5,0.007965747,0.5,5000,166.6666667,5,30,201,0.01,3
194_20,1687761.3048595898,5405362.573,5,0.1667519,0.5,5000,166.6666667,5,30,125,0.01,3
194_21,1682730.9262653994,5412470.112514353,9.99999999,0.06752069,0.5,5000,166.6666667,5,30,180,0.01,4
194_22,1684273.0683848127,5410294.0507750325,9.999999995,0.03196167,0.5,5000,166.6666667,5,30,169,0.01,4
194_23,1684409.3771350996,5406785.642836028,9.999999995000001,1.2618230000000001,0.5,5000,166.6666667,5,30,120,0.01,4
194_24,1686991.3475219798,5416335.115318223,10,0.01990555,0.5,5000,166.6666667,5,30,201,0.01,4
194_25,1687761.3048595898,5405362.573,10,0.010214090000000002,0.5,5000,166.6666667,5,30,125,0.01,4
194_26,1682141.8850635602,5408148.837474274,10.00000001,0.05521548,0.5,5000,166.6666667,5,30,145,0.01,4
194_27,1684409.3771350996,5406785.642836028,16.99999999,0.10784490000000001,0.5,5000,166.6666667,5,30,120,0.01,5
194_28,1684273.0683848127,5410294.0507750325,16.999999990000003,0.1067445,0.5,5000,166.6666667,5,30,169,0.01,5
194_29,1687761.3048595898,5405362.573,17,0.053712079999999995,0.5,5000,166.6666667,5,30,125,0.01,5
194_30,1682141.8850635602,5408148.837474274,17.000000009999997,0.1923142,0.5,5000,166.6666667,5,30,145,0.01,5
194_31,1684409.3771350996,5406785.642836028,25.99999999,0.01616379,0.5,5000,166.6666667,5,30,120,0.01,6
194_32,1684273.0683848127,5410294.0507750325,25.999999990000003,0.0822438,0.5,5000,166.6666667,5,30,169,0.01,6
194_33,1687761.3048595898,5405362.573,26,0.0304463,0.5,5000,166.6666667,5,30,125,0.01,6
194_34,1682141.8850635602,5408148.837474274,26.000000009999997,0.11362350000000002,0.5,5000,166.6666667,5,30,145,0.01,6
200_0,1672764.119156605,5407089.095182272,10.000000000000002,23.437939999999998,0.5,3000,300,5,9.999999999,85,0.05,4
200_1,1673228.311688973,5410198.837355241,10.000000000000002,22.08261,0.5,3000,300,5,9.999999999,85,0.05,4
200_2,1667787.5448437317,5408267.365,10.000000000000004,51.53039,0.5,3000,300,5,9.999999999,85,0.05,4
200_3,1678696.2823684406,5406784.756159851,16.99999998,10.41823,0.5,3000,300,5,9.999999999,85,0.05,5
200_4,1677295.7268201346,5403403.355,16.999999980000002,3.338313,0.5,3000,300,5,9.999999999,70,0.05,5
200_5,1678261.349876935,5405076.670174828,16.99999999,0.67785808,0.5,3000,300,5,9.999999999,80,0.05,5
200_6,1661039.7913943238,5404574.996529059,17,30.46536,0.5,3000,300,5,9.999999999,85,0.05,5
200_7,1663026.8738541454,5405873.427713274,17,13.68676,0.5,3000,300,5,9.999999999,85,0.05,5
200_8,1664387.0655654557,5405098.118437827,17,5.2928869999999995,0.5,3000,300,5,9.999999999,85,0.05,5
200_9,1667111.0342453101,5406773.343128277,17,98.26287,0.5,3000,300,5,9.999999999,112,0.05,5
200_10,1669569.8239320135,5407024.0432531955,17,16.36844,0.5,3000,300,5,9.999999999,100,0.05,5
200_11,1670548.701097329,5405066.776,17,2.241694,0.5,3000,300,5,9.999999999,85,0.05,5
200_12,1672764.119156605,5407089.095182272,17,4.365487,0.5,3000,300,5,9.999999999,85,0.05,5
200_13,1673228.311688973,5410198.837355241,17,71.25401,0.5,3000,300,5,9.999999999,85,0.05,5
200_14,1675430.0949107734,5408612.509898939,17,39.89357,0.5,3000,300,5,9.999999999,85,0.05,5
200_15,1675647.725584583,5404803.973,17,14.624760000000002,0.5,3000,300,5,9.999999999,75,0.05,5
200_16,1675796.787026748,5411086.813649398,17,79.56773,0.5,3000,300,5,9.999999999,85,0.05,5
200_17,1676762.513767805,5406714.8089472465,17,15.1372,0.5,3000,300,5,9.999999999,86,0.05,5
200_18,1677129.3782259177,5405504.534446256,17,1.515149,0.5,3000,300,5,9.999999999,85,0.05,5
200_19,1678773.3043859857,5402950.719646568,17,12.7079,0.5,3000,300,5,9.999999999,13,0.05,5
200_20,1667787.5448437317,5408267.365,17.000000000000004,3.361572,0.5,3000,300,5,9.999999999,85,0.05,5
200_21,1667988.484682526,5405780.184941099,17.000000000000004,3.664892,0.5,3000,300,5,9.999999999,99,0.05,5
200_22,1678358.563265986,5408696.633442617,17.00000001,8.612974,0.5,3000,300,5,9.999999999,85,0.05,5
200_23,1679114.9848291047,5410451.531469053,17.00000002,12.00748,0.5,3000,300,5,9.999999999,80,0.05,5
200_24,1678696.2823684406,5406784.756159851,25.999999959999997,0.73646771,0.5,3000,300,5,9.999999999,85,0.05,6
200_25,1677295.7268201346,5403403.355,25.99999996,8.152201999999999,0.5,3000,300,5,9.999999999,70,0.05,6
200_26,1678261.349876935,5405076.670174828,25.99999997,73.78808000000001,0.5,3000,300,5,9.999999999,80,0.05,6
200_27,1661039.7913943238,5404574.996529059,26,23.68033,0.5,3000,300,5,9.999999999,85,0.05,6
200_28,1663026.8738541454,5405873.427713274,26,20.717819999999996,0.5,3000,300,5,9.999999999,85,0.05,6
200_29,1664387.0655654557,5405098.118437827,26,2.9740729999999997,0.5,3000,300,5,9.999999999,85,0.05,6
200_30,1667111.0342453101,5406773.343128277,26,45.54527,0.5,3000,300,5,9.999999999,112,0.05,6
200_31,1669569.8239320135,5407024.0432531955,26,1.168749,0.5,3000,300,5,9.999999999,100,0.05,6
200_32,1670548.701097329,5405066.776,26,3.445734,0.5,3000,300,5,9.999999999,85,0.05,6
200_33,1672764.119156605,5407089.095182272,26,25.437820000000002,0.5,3000,300,5,9.999999999,85,0.05,6
200_34,1673228.311688973,5410198.837355241,26,4.508931,0.5,3000,300,5,9.999999999,85,0.05,6
200_35,1675430.0949107734,5408612.509898939,26,45.43456,0.5,3000,300,5,9.999999999,85,0.05,6
200_36,1675647.725584583,5404803.973,26,5.831268,0.5,3000,300,5,9.999999999,75,0.05,6
200_37,1675796.787026748,5411086.813649398,26,40.71537,0.5,3000,300,5,9.999999999,85,0.05,6
200_38,1676762.513767805,5406714.8089472465,26,16.260749999999998,0.5,3000,300,5,9.999999999,86,0.05,6
200_39,1677129.3782259177,5405504.534446256,26,13.08594,0.5,3000,300,5,9.999999999,85,0.05,6
200_40,1678773.3043859857,5402950.719646568,26,27.73063,0.5,3000,300,5,9.999999999,13,0.05,6
200_41,1667787.5448437317,5408267.365,26.000000000000004,82.86285,0.5,3000,300,5,9.999999999,85,0.05,6
200_42,1667988.484682526,5405780.184941099,26.000000000000004,67.6387,0.5,3000,300,5,9.999999999,99,0.05,6
200_43,1678358.563265986,5408696.633442617,26.00000002,18.91664,0.5,3000,300,5,9.999999999,85,0.05,6
200_44,1679114.9848291047,5410451.531469053,26.00000003,96.70223999999999,0.5,3000,300,5,9.999999999,80,0.05,6
200_45,1678696.2823684406,5406784.756159851,35.99999996,30.84683,0.5,3000,300,5,9.999999999,85,0.05,7
200_46,1677295.7268201346,5403403.355,35.999999960000004,9.914016,0.5,3000,300,5,9.999999999,70,0.05,7
200_47,1678261.349876935,5405076.670174828,35.99999997,3.49218,0.5,3000,300,5,9.999999999,80,0.05,7
200_48,1661039.7913943238,5404574.996529059,36,8.93787,0.5,3000,300,5,9.999999999,85,0.05,7
200_49,1663026.8738541454,5405873.427713274,36,5.767474999999999,0.5,3000,300,5,9.999999999,85,0.05,7
200_50,1664387.0655654557,5405098.118437827,36,11.378070000000001,0.5,3000,300,5,9.999999999,85,0.05,7
200_51,1667111.0342453101,5406773.343128277,36,21.003159999999998,0.5,3000,300,5,9.999999999,112,0.05,7
200_52,1667787.5448437317,5408267.365,36,11.25049,0.5,3000,300,5,9.999999999,85,0.05,7
200_53,1667988.484682526,5405780.184941099,36,6.5817689999999995,0.5,3000,300,5,9.999999999,99,0.05,7
200_54,1669569.8239320135,5407024.0432531955,36,8.779074999999999,0.5,3000,300,5,9.999999999,100,0.05,7
200_55,1670548.701097329,5405066.776,36,21.78507,0.5,3000,300,5,9.999999999,85,0.05,7
200_56,1672764.119156605,5407089.095182272,36,3.942751,0.5,3000,300,5,9.999999999,85,0.05,7
200_57,1673228.311688973,5410198.837355241,36,6.1464810000000005,0.5,3000,300,5,9.999999999,85,0.05,7
200_58,1675430.0949107734,5408612.509898939,36,18.239810000000002,0.5,3000,300,5,9.999999999,85,0.05,7
200_59,1675647.725584583,5404803.973,36,23.414450000000002,0.5,3000,300,5,9.999999999,75,0.05,7
200_60,1675796.787026748,5411086.813649398,36,15.49492,0.5,3000,300,5,9.999999999,85,0.05,7
200_61,1676762.513767805,5406714.8089472465,36,5.391837000000001,0.5,3000,300,5,9.999999999,86,0.05,7
200_62,1677129.3782259177,5405504.534446256,36,70.50877,0.5,3000,300,5,9.999999999,85,0.05,7
200_63,1678773.3043859857,5402950.719646568,36,3.677978,0.5,3000,300,5,9.999999999,13,0.05,7
200_64,1678358.563265986,5408696.633442617,36.00000002,8.152701,0.5,3000,300,5,9.999999999,85,0.05,7
200_65,1679114.9848291047,5410451.531469053,36.00000003,49.96164,0.5,3000,300,5,9.999999999,80,0.05,7
200_66,1678696.2823684406,5406784.756159851,50.99999996,20.082140000000003,0.5,3000,300,5,9.999999999,85,0.05,8
200_67,1677295.7268201346,5403403.355,50.999999960000004,1.2964200000000001,0.5,3000,300,5,9.999999999,70,0.05,8
200_68,1678261.349876935,5405076.670174828,50.99999997,8.466503,0.5,3000,300,5,9.999999999,80,0.05,8
200_69,1680281.4905325829,5401861.768442976,50.99999997,26.82535,0.5,3000,300,5,9.999999999,86,0.05,8
200_70,1661039.7913943238,5404574.996529059,51,2.6166660000000004,0.5,3000,300,5,9.999999999,85,0.05,8
200_71,1663026.8738541454,5405873.427713274,51,22.33103,0.5,3000,300,5,9.999999999,85,0.05,8
200_72,1664387.0655654557,5405098.118437827,51,9.995477000000001,0.5,3000,300,5,9.999999999,85,0.05,8
200_73,1667111.0342453101,5406773.343128277,51,72.43442,0.5,3000,300,5,9.999999999,112,0.05,8
200_74,1667776.8128071907,5404279.083181673,51,3.4400910000000002,0.5,3000,300,5,9.999999999,86,0.05,8
200_75,1667787.5448437317,5408267.365,51,7.26394,0.5,3000,300,5,9.999999999,85,0.05,8
200_76,1667988.484682526,5405780.184941099,51,12.63199,0.5,3000,300,5,9.999999999,99,0.05,8
200_77,1669569.8239320135,5407024.0432531955,51,13.068299999999999,0.5,3000,300,5,9.999999999,100,0.05,8
200_78,1670548.701097329,5405066.776,51,6.286442,0.5,3000,300,5,9.999999999,85,0.05,8
200_79,1672764.119156605,5407089.095182272,51,48.54693,0.5,3000,300,5,9.999999999,85,0.05,8
200_80,1673228.311688973,5410198.837355241,51,6.962966000000001,0.5,3000,300,5,9.999999999,85,0.05,8
200_81,1673937.272888658,5403623.216709121,51,9.176812,0.5,3000,300,5,9.999999999,86,0.05,8
200_82,1675215.3978989336,5402694.644942099,51,9.445958,0.5,3000,300,5,9.999999999,86,0.05,8
200_83,1675430.0949107734,5408612.509898939,51,78.67436,0.5,3000,300,5,9.999999999,85,0.05,8
200_84,1675647.725584583,5404803.973,51,1.156986,0.5,3000,300,5,9.999999999,75,0.05,8
200_85,1675796.787026748,5411086.813649398,51,63.347550000000005,0.5,3000,300,5,9.999999999,85,0.05,8
200_86,1676748.122247375,5401625.797752903,51,1.4921799999999998,0.5,3000,300,5,9.999999999,86,0.05,8
200_87,1676762.513767805,5406714.8089472465,51,37.57817,0.5,3000,300,5,9.999999999,86,0.05,8
200_88,1677129.3782259177,5405504.534446256,51,28.56116,0.5,3000,300,5,9.999999999,85,0.05,8
200_89,1678773.3043859857,5402950.719646568,51,2.025045,0.5,3000,300,5,9.999999999,86,0.05,8
200_90,1678358.563265986,5408696.633442617,51.00000002,14.41694,0.5,3000,300,5,9.999999999,85,0.05,8
200_91,1679114.9848291047,5410451.531469053,51.00000003,41.66968,0.5,3000,300,5,9.999999999,80,0.05,8
200_92,1677295.7268201346,5403403.355,70.99999996,33.37122,0.5,3000,300,5,9.999999999,70,0.05,9
200_93,1678696.2823684406,5406784.756159851,70.99999996,10.44548,0.5,3000,300,5,9.999999999,85,0.05,9
200_94,1678261.349876935,5405076.670174828,70.99999997,26.38258,0.5,3000,300,5,9.999999999,80,0.05,9
200_95,1680281.4905325829,5401861.768442976,70.99999997,2.146153,0.5,3000,300,5,9.999999999,86,0.05,9
200_96,1661039.7913943238,5404574.996529059,71,9.902154,0.5,3000,300,5,9.999999999,85,0.05,9
200_97,1663026.8738541454,5405873.427713274,71,2.8467700000000002,0.5,3000,300,5,9.999999999,85,0.05,9
200_98,1664387.0655654557,5405098.118437827,71,7.916754,0.5,3000,300,5,9.999999999,85,0.05,9
200_99,1667111.0342453101,5406773.343128277,71,29.1256,0.5,3000,300,5,9.999999999,112,0.05,9
200_100,1667776.8128071907,5404279.083181673,71,20.62945,0.5,3000,300,5,9.999999999,86,0.05,9
200_101,1667787.5448437317,5408267.365,71,1.800823,0.5,3000,300,5,9.999999999,85,0.05,9
200_102,1667988.484682526,5405780.184941099,71,4.649919000000001,0.5,3000,300,5,9.999999999,99,0.05,9
200_103,1669569.8239320135,5407024.0432531955,71,1.5281030000000002,0.5,3000,300,5,9.999999999,100,0.05,9
200_104,1670548.701097329,5405066.776,71,1.558777,0.5,3000,300,5,9.999999999,85,0.05,9
200_105,1672764.119156605,5407089.095182272,71,61.85662,0.5,3000,300,5,9.999999999,85,0.05,9
200_106,1673228.311688973,5410198.837355241,71,7.689616,0.5,3000,300,5,9.999999999,85,0.05,9
200_107,1673937.272888658,5403623.216709121,71,31.58735,0.5,3000,300,5,9.999999999,86,0.05,9
200_108,1675215.3978989336,5402694.644942099,71,2.238596,0.5,3000,300,5,9.999999999,86,0.05,9
200_109,1675430.0949107734,5408612.509898939,71,13.34264,0.5,3000,300,5,9.999999999,85,0.05,9
200_110,1675647.725584583,5404803.973,71,12.566870000000002,0.5,3000,300,5,9.999999999,75,0.05,9
200_111,1675796.787026748,5411086.813649398,71,11.51538,0.5,3000,300,5,9.999999999,85,0.05,9
200_112,1676748.122247375,5401625.797752903,71,1.545964,0.5,3000,300,5,9.999999999,86,0.05,9
200_113,1676762.513767805,5406714.8089472465,71,2.100893,0.5,3000,300,5,9.999999999,86,0.05,9
200_114,1677129.3782259177,5405504.534446256,71,80.15907999999999,0.5,3000,300,5,9.999999999,85,0.05,9
200_115,1678773.3043859857,5402950.719646568,71,2.191039,0.5,3000,300,5,9.999999999,86,0.05,9
200_116,1678358.563265986,5408696.633442617,71.00000001999999,35.43004,0.5,3000,300,5,9.999999999,85,0.05,9
200_117,1679114.9848291047,5410451.531469053,71.00000003,5.841756999999999,0.5,3000,300,5,9.999999999,80,0.05,9
200_118,1677295.7268201346,5403403.355,90.99999996,7.466396,0.5,3000,300,5,9.999999999,70,0.05,10
200_119,1678696.2823684406,5406784.756159851,90.99999996,8.443387999999999,0.5,3000,300,5,9.999999999,85,0.05,10
200_120,1678261.349876935,5405076.670174828,90.99999997,13.13253,0.5,3000,300,5,9.999999999,80,0.05,10
200_121,1680281.4905325829,5401861.768442976,90.99999997,5.281573000000001,0.5,3000,300,5,9.999999999,86,0.05,10
200_122,1661039.7913943238,5404574.996529059,91,3.501337,0.5,3000,300,5,9.999999999,85,0.05,10
200_123,1663026.8738541454,5405873.427713274,91,21.09001,0.5,3000,300,5,9.999999999,85,0.05,10
200_124,1664387.0655654557,5405098.118437827,91,15.19597,0.5,3000,300,5,9.999999999,85,0.05,10
200_125,1667111.0342453101,5406773.343128277,91,28.01075,0.5,3000,300,5,9.999999999,112,0.05,10
200_126,1667776.8128071907,5404279.083181673,91,4.543858,0.5,3000,300,5,9.999999999,86,0.05,10
200_127,1667787.5448437317,5408267.365,91,4.971458999999999,0.5,3000,300,5,9.999999999,85,0.05,10
200_128,1667988.484682526,5405780.184941099,91,18.20252,0.5,3000,300,5,9.999999999,99,0.05,10
200_129,1669569.8239320135,5407024.0432531955,91,40.71219,0.5,3000,300,5,9.999999999,100,0.05,10
200_130,1670548.701097329,5405066.776,91,14.751449999999998,0.5,3000,300,5,9.999999999,85,0.05,10
200_131,1672764.119156605,5407089.095182272,91,38.61596,0.5,3000,300,5,9.999999999,85,0.05,10
200_132,1673228.311688973,5410198.837355241,91,17.55182,0.5,3000,300,5,9.999999999,85,0.05,10
200_133,1673937.272888658,5403623.216709121,91,2.039395,0.5,3000,300,5,9.999999999,86,0.05,10
200_134,1675215.3978989336,5402694.644942099,91,3.951822,0.5,3000,300,5,9.999999999,86,0.05,10
200_135,1675430.0949107734,5408612.509898939,91,6.706075,0.5,3000,300,5,9.999999999,85,0.05,10
200_136,1675647.725584583,5404803.973,91,26.17816,0.5,3000,300,5,9.999999999,75,0.05,10
200_137,1675796.787026748,5411086.813649398,91,5.996107,0.5,3000,300,5,9.999999999,85,0.05,10
200_138,1676748.122247375,5401625.797752903,91,5.958607000000001,0.5,3000,300,5,9.999999999,86,0.05,10
200_139,1676762.513767805,5406714.8089472465,91,91.2876,0.5,3000,300,5,9.999999999,86,0.05,10
200_140,1677129.3782259177,5405504.534446256,91,33.33246,0.5,3000,300,5,9.999999999,85,0.05,10
200_141,1678773.3043859857,5402950.719646568,91,110.6721,0.5,3000,300,5,9.999999999,86,0.05,10
200_142,1678358.563265986,5408696.633442617,91.00000001999999,20.442140000000002,0.5,3000,300,5,9.999999999,85,0.05,10
200_143,1679114.9848291047,5410451.531469053,91.00000003,30.93966,0.5,3000,300,5,9.999999999,80,0.05,10
200_144,1678358.563265986,5408696.633442617,117.49999976999999,18.10772,0.5,3000,300,5,9.999999999,85,0.05,11
200_145,1676748.122247375,5401625.797752903,117.4999998,15.05359,0.5,3000,300,5,9.999999999,86,0.05,11
200_146,1679114.9848291047,5410451.531469053,117.4999998,5.341806999999999,0.5,3000,300,5,9.999999999,80,0.05,11
200_147,1672764.119156605,5407089.095182272,117.4999999,4.060771,0.5,3000,300,5,9.999999999,85,0.05,11
200_148,1677295.7268201346,5403403.355,117.49999985999999,16.43908,0.5,3000,300,5,9.999999999,70,0.05,11
200_149,1677129.3782259177,5405504.534446256,117.49999989999999,4.1163870000000005,0.5,3000,300,5,9.999999999,85,0.05,11
200_150,1673228.311688973,5410198.837355241,117.49999994999999,14.12472,0.5,3000,300,5,9.999999999,85,0.05,11
200_151,1675215.3978989336,5402694.644942099,117.5,9.314517,0.5,3000,300,5,9.999999999,86,0.05,11
200_152,1675647.725584583,5404803.973,117.5,44.84301000000001,0.5,3000,300,5,9.999999999,75,0.05,11
200_153,1661039.7913943238,5404574.996529059,117.5,13.00383,0.5,3000,300,5,9.999999999,85,0.05,11
200_154,1663026.8738541454,5405873.427713274,117.5,58.158640000000005,0.5,3000,300,5,9.999999999,85,0.05,11
200_155,1664387.0655654557,5405098.118437827,117.5,18.01368,0.5,3000,300,5,9.999999999,85,0.05,11
200_156,1667111.0342453101,5406773.343128277,117.5,9.704058,0.5,3000,300,5,9.999999999,112,0.05,11
200_157,1667776.8128071907,5404279.083181673,117.5,13.143609999999999,0.5,3000,300,5,9.999999999,86,0.05,11
200_158,1667787.5448437317,5408267.365,117.5,5.949274,0.5,3000,300,5,9.999999999,85,0.05,11
200_159,1667988.484682526,5405780.184941099,117.5,5.104731999999999,0.5,3000,300,5,9.999999999,99,0.05,11
200_160,1670548.701097329,5405066.776,117.5,101.05330000000001,0.5,3000,300,5,9.999999999,85,0.05,11
200_161,1675796.787026748,5411086.813649398,117.5,9.555890999999999,0.5,3000,300,5,9.999999999,85,0.05,11
200_162,1678696.2823684406,5406784.756159851,117.50000001000001,7.018744999999999,0.5,3000,300,5,9.999999999,85,0.05,11
200_163,1680281.4905325829,5401861.768442976,117.5,3.3761039999999998,0.5,3000,300,5,9.999999999,86,0.05,11
200_164,1673937.272888658,5403623.216709121,117.5000001,172.6812,0.5,3000,300,5,9.999999999,86,0.05,11
200_165,1678773.3043859857,5402950.719646568,117.5000001,78.09230000000001,0.5,3000,300,5,9.999999999,86,0.05,11
200_166,1678261.349876935,5405076.670174828,117.50000012000001,15.60065,0.5,3000,300,5,9.999999999,80,0.05,11
200_167,1669569.8239320135,5407024.0432531955,117.5000003,11.10772,0.5,3000,300,5,9.999999999,100,0.05,11
200_168,1675430.0949107734,5408612.509898939,117.5000003,4.798659,0.5,3000,300,5,9.999999999,85,0.05,11
200_169,1676762.513767805,5406714.8089472465,117.5000003,10.52264,0.5,3000,300,5,9.999999999,86,0.05,11
200_170,1678358.563265986,5408696.633442617,150.49999952000002,11.84622,0.5,3000,300,5,9.999999999,85,0.05,12
200_171,1676748.122247375,5401625.797752903,150.4999996,12.95145,0.5,3000,300,5,9.999999999,86,0.05,12
200_172,1679114.9848291047,5410451.531469053,150.4999996,5.4858519999999995,0.5,3000,300,5,9.999999999,80,0.05,12
200_173,1672764.119156605,5407089.095182272,150.4999997,26.552590000000002,0.5,3000,300,5,9.999999999,85,0.05,12
200_174,1677295.7268201346,5403403.355,150.4999998,29.6082,0.5,3000,300,5,9.999999999,70,0.05,12
200_175,1677129.3782259177,5405504.534446256,150.49999979999998,17.57106,0.5,3000,300,5,9.999999999,85,0.05,12
200_176,1675215.3978989336,5402694.644942099,150.49999989999998,9.9162,0.5,3000,300,5,9.999999999,86,0.05,12
200_177,1673228.311688973,5410198.837355241,150.4999999,1.601106,0.5,3000,300,5,9.999999999,85,0.05,12
200_178,1675647.725584583,5404803.973,150.4999999,4.006808,0.5,3000,300,5,9.999999999,75,0.05,12
200_179,1667988.484682526,5405780.184941099,150.5,10.6518,0.5,3000,300,5,9.999999999,99,0.05,12
200_180,1661039.7913943238,5404574.996529059,150.5,8.188466,0.5,3000,300,5,9.999999999,85,0.05,12
200_181,1664387.0655654557,5405098.118437827,150.5,7.395948,0.5,3000,300,5,9.999999999,85,0.05,12
200_182,1670548.701097329,5405066.776,150.5,22.76592,0.5,3000,300,5,9.999999999,85,0.05,12
200_183,1675430.0949107734,5408612.509898939,150.5,23.246319999999997,0.5,3000,300,5,9.999999999,85,0.05,12
200_184,1675796.787026748,5411086.813649398,150.5,23.57042,0.5,3000,300,5,9.999999999,85,0.05,12
200_185,1676762.513767805,5406714.8089472465,150.5,5.37397,0.5,3000,300,5,9.999999999,86,0.05,12
200_186,1678696.2823684406,5406784.756159851,150.5000001,4.247396,0.5,3000,300,5,9.999999999,85,0.05,12
200_187,1680281.4905325829,5401861.768442976,150.5000001,4.580661,0.5,3000,300,5,9.999999999,86,0.05,12
200_188,1673937.272888658,5403623.216709121,150.50000010000002,1.814695,0.5,3000,300,5,9.999999999,86,0.05,12
200_189,1678773.3043859857,5402950.719646568,150.50000010000002,3.822864,0.5,3000,300,5,9.999999999,86,0.05,12
200_190,1667776.8128071907,5404279.083181673,150.5000002,5.2387760000000005,0.5,3000,300,5,9.999999999,86,0.05,12
200_191,1667787.5448437317,5408267.365,150.5000002,46.27368,0.5,3000,300,5,9.999999999,85,0.05,12
200_192,1663026.8738541454,5405873.427713274,150.5000003,1.2758,0.5,3000,300,5,9.999999999,85,0.05,12
200_193,1667111.0342453101,5406773.343128277,150.5000003,3.128625,0.5,3000,300,5,9.999999999,112,0.05,12
200_194,1678261.349876935,5405076.670174828,150.50000027000002,2.9705340000000002,0.5,3000,300,5,9.999999999,80,0.05,12
200_195,1669569.8239320135,5407024.0432531955,150.5000005,32.86463,0.5,3000,300,5,9.999999999,100,0.05,12
200_196,1675430.0949107734,5408612.509898939,183.4999995,46.352399999999996,0.5,3000,300,5,9.999999999,85,0.05,13
200_197,1676762.513767805,5406714.8089472465,183.4999995,7.071389,0.5,3000,300,5,9.999999999,86,0.05,13
200_198,1678358.563265986,5408696.633442617,183.49999952000002,75.48272,0.5,3000,300,5,9.999999999,85,0.05,13
200_199,1676748.122247375,5401625.797752903,183.4999996,15.344990000000001,0.5,3000,300,5,9.999999999,86,0.05,13
200_200,1679114.9848291047,5410451.531469053,183.4999996,7.788712,0.5,3000,300,5,9.999999999,80,0.05,13
200_201,1672764.119156605,5407089.095182272,183.4999997,58.89116,0.5,3000,300,5,9.999999999,85,0.05,13
200_202,1677295.7268201346,5403403.355,183.4999998,21.49149,0.5,3000,300,5,9.999999999,70,0.05,13
200_203,1677129.3782259177,5405504.534446256,183.49999979999998,6.119854999999999,0.5,3000,300,5,9.999999999,85,0.05,13
200_204,1661039.7913943238,5404574.996529059,183.4999999,3.612927,0.5,3000,300,5,9.999999999,85,0.05,13
200_205,1675215.3978989336,5402694.644942099,183.49999989999998,15.1161,0.5,3000,300,5,9.999999999,86,0.05,13
200_206,1667988.484682526,5405780.184941099,183.4999999,3.5518470000000004,0.5,3000,300,5,9.999999999,99,0.05,13
200_207,1673228.311688973,5410198.837355241,183.4999999,8.009973,0.5,3000,300,5,9.999999999,85,0.05,13
200_208,1675647.725584583,5404803.973,183.4999999,8.241742,0.5,3000,300,5,9.999999999,75,0.05,13
200_209,1664387.0655654557,5405098.118437827,183.5,6.431809,0.5,3000,300,5,9.999999999,85,0.05,13
200_210,1670548.701097329,5405066.776,183.5,7.615340000000001,0.5,3000,300,5,9.999999999,85,0.05,13
200_211,1675796.787026748,5411086.813649398,183.5,20.508449999999996,0.5,3000,300,5,9.999999999,85,0.05,13
200_212,1678696.2823684406,5406784.756159851,183.5000001,9.401496999999999,0.5,3000,300,5,9.999999999,85,0.05,13
200_213,1680281.4905325829,5401861.768442976,183.5000001,11.61923,0.5,3000,300,5,9.999999999,86,0.05,13
200_214,1673937.272888658,5403623.216709121,183.50000010000002,6.8361,0.5,3000,300,5,9.999999999,86,0.05,13
200_215,1678773.3043859857,5402950.719646568,183.50000010000002,40.04154,0.5,3000,300,5,9.999999999,86,0.05,13
200_216,1678261.349876935,5405076.670174828,183.50000027000002,5.831705,0.5,3000,300,5,9.999999999,80,0.05,13
200_217,1667787.5448437317,5408267.365,183.50000039999998,9.798271,0.5,3000,300,5,9.999999999,85,0.05,13
200_218,1667776.8128071907,5404279.083181673,183.5000004,20.73079,0.5,3000,300,5,9.999999999,86,0.05,13
200_219,1663026.8738541454,5405873.427713274,183.5000005,12.03689,0.5,3000,300,5,9.999999999,85,0.05,13
200_220,1667111.0342453101,5406773.343128277,183.5000005,42.29633,0.5,3000,300,5,9.999999999,112,0.05,13
200_221,1669569.8239320135,5407024.0432531955,183.5000005,9.86598,0.5,3000,300,5,9.999999999,100,0.05,13
